"gender";"carType";"carCategory";"occupation";"age";"carGroup";"carValue";"material";"region";"cityDensity";"claimValue"
"Female";"D";"Large";"Employed";21;"15";12915;"0";"L";32,72004;1768,262
"Male";"E";"Medium";"Retired";50;"15";14850;"1";"Q";169,78856;185,3771
"Male";"A";"Large";"Housewife";56;"15";25835;"1";"T";35,78808;2239,505
"Male";"B";"Medium";"Housewife";43;"7";109025;"0";"R";208,81644;1012,055
"Female";"D";"Medium";"Unemployed";42;"17";7550;"1";"S";31,60581;21,75495
"Male";"A";"Small";"Employed";24;"11";17460;"1";"Q";114,14133;4153,231
"Male";"A";"Medium";"Employed";40;"16";12560;"0";"R";284,13012;383,4973
"Male";"B";"Large";"Housewife";45;"10";3250;"0";"L";58,89469;13,86673
"Male";"D";"Small";"Employed";30;"3";16880;"0";"R";200,65655;363,0265
"Female";"D";"Small";"Self-employed";93;"5";7180;"0";"U";61,79476;183,3436
"Male";"D";"Medium";"Employed";27;"19";29560;"1";"Q";141,48966;306,0898
"Male";"C";"Large";"Employed";19;"12";42560;"0";"U";59,32884;14558,71
"Female";"A";"Medium";"Employed";18;"10";5625;"0";"L";84,961;16577,9
"Male";"A";"Large";"Housewife";49;"12";13545;"1";"O";37,59594;1141,778
"Male";"C";"Small";"Unemployed";27;"3";108840;"1";"M";129,41948;1330,017
"Male";"F";"Small";"Employed";76;"9";6670;"0";"Q";206,23028;2210,332
"Female";"A";"Small";"Housewife";50;"20";32035;"1";"L";66,06668;483,4214
"Female";"B";"Small";"Employed";38;"3";18700;"1";"U";137,88733;87,14402
"Male";"C";"Medium";"Unemployed";26;"10";9235;"0";"Q";124,34435;2557,854
"Male";"D";"Medium";"Self-employed";26;"4";16660;"0";"T";29,82213;158,1207
"Male";"B";"Small";"Employed";22;"11";15060;"1";"L";90,21473;588,3653
"Male";"B";"Small";"Employed";18;"1";14580;"0";"R";272,96699;657,5956
"Male";"B";"Small";"Self-employed";29;"14";18515;"1";"S";24,84671;21487,84
"Female";"A";"Large";"Housewife";19;"2";15250;"1";"L";64,12305;127,8909
"Male";"C";"Large";"Employed";24;"17";17060;"0";"N";106,5583;603,4693
"Female";"A";"Medium";"Housewife";36;"11";7705;"0";"R";291,31949;22542,62
"Male";"B";"Large";"Retired";71;"16";122215;"0";"Q";237,67552;833,3215
"Female";"D";"Large";"Unemployed";58;"14";14565;"1";"R";259,00406;2585,074
"Male";"C";"Small";"Employed";22;"14";44755;"1";"Q";171,37294;2569,238
"Male";"D";"Large";"Housewife";29;"17";6235;"1";"R";276,9455;622,9822
"Female";"D";"Large";"Housewife";72;"16";18100;"1";"R";282,33448;831,0367
"Male";"A";"Small";"Employed";21;"10";9105;"0";"Q";207,14462;12443,08
"Male";"E";"Small";"Employed";25;"7";22360;"0";"M";156,10423;952,3733
"Male";"F";"Medium";"Housewife";39;"11";23355;"0";"U";59,32884;962,1917
"Female";"D";"Medium";"Unemployed";46;"15";7515;"1";"R";270,87401;347,3543
"Male";"D";"Large";"Self-employed";23;"11";10200;"0";"R";245,33115;945,7925
"Female";"A";"Large";"Employed";51;"10";10150;"1";"T";31,05764;10,55526
"Male";"D";"Small";"Housewife";54;"9";27590;"0";"U";61,79476;1239,71
"Male";"B";"Medium";"Self-employed";45;"19";47545;"1";"R";221,7064;149,7032
"Male";"B";"Large";"Unemployed";36;"8";48805;"1";"U";125,13205;325,3716
"Female";"F";"Small";"Employed";19;"10";26565;"1";"O";30,85366;280,2978
"Female";"A";"Large";"Employed";28;"11";2545;"0";"L";59,63322;2067,288
"Male";"B";"Large";"Self-employed";44;"15";3365;"1";"Q";222,21513;4638,145
"Male";"A";"Medium";"Employed";29;"9";1425;"0";"R";251,43285;856,0636
"Male";"F";"Medium";"Unemployed";23;"9";4685;"0";"Q";212,42471;858,0133
"Female";"C";"Large";"Housewife";58;"15";21785;"1";"R";295,79709;179,2328
"Female";"C";"Medium";"Employed";24;"8";21900;"1";"N";106,5583;2847,489
"Male";"B";"Large";"Employed";27;"6";14075;"0";"Q";157,24558;98,92005
"Male";"D";"Medium";"Employed";30;"9";123305;"0";"Q";148,40185;1777,315
"Female";"D";"Large";"Employed";48;"13";22720;"1";"L";49,63298;103,3526
"Male";"E";"Large";"Employed";27;"8";12720;"0";"T";30,79695;248,8431
"Male";"A";"Small";"Housewife";27;"16";8935;"1";"Q";186,68501;239,1284
"Male";"F";"Large";"Housewife";32;"2";7770;"0";"U";88,29015;8639,614
"Male";"B";"Large";"Employed";29;"20";7375;"0";"L";57,70029;908,9045
"Female";"E";"Large";"Housewife";41;"9";8810;"0";"L";78,33993;6207,915
"Female";"E";"Medium";"Housewife";25;"10";7345;"0";"M";94,36462;781,6028
"Female";"C";"Large";"Unemployed";23;"14";11250;"1";"L";82,67021;597,3423
"Male";"D";"Large";"Housewife";33;"14";9275;"1";"R";223,30857;1052,959
"Male";"A";"Medium";"Housewife";48;"14";6000;"0";"M";103,47274;1873,929
"Female";"B";"Small";"Employed";27;"4";14505;"0";"Q";98,10373;1837,518
"Female";"F";"Medium";"Employed";36;"17";28885;"1";"L";73,65272;426,2816
"Male";"C";"Medium";"Self-employed";28;"9";4485;"1";"R";291,31949;478,1876
"Female";"A";"Large";"Employed";31;"12";17110;"0";"R";293,55604;379,2865
"Female";"A";"Small";"Employed";20;"10";111175;"1";"R";245,33115;639,016
"Female";"A";"Medium";"Housewife";38;"17";41505;"1";"R";200,65655;127,1807
"Male";"E";"Medium";"Employed";30;"20";8735;"0";"R";291,31949;634,8607
"Female";"A";"Medium";"Self-employed";39;"14";37850;"1";"N";100,83378;88,79605
"Female";"C";"Medium";"Housewife";35;"6";21140;"0";"L";63,52111;622,4415
"Male";"A";"Medium";"Employed";21;"13";9015;"1";"P";39,45914;28,16685
"Male";"E";"Small";"Unemployed";49;"5";7210;"0";"L";64,30271;584,0664
"Male";"D";"Large";"Unemployed";38;"15";18445;"0";"R";232,90298;314,8383
"Male";"B";"Medium";"Employed";89;"16";15765;"0";"L";66,06668;2183,913
"Female";"D";"Small";"Unemployed";26;"17";28330;"0";"R";272,96699;1491,263
"Male";"F";"Large";"Unemployed";23;"5";24405;"0";"N";106,5583;2915,667
"Male";"D";"Small";"Housewife";21;"6";20730;"0";"L";61,94412;468,5107
"Male";"C";"Medium";"Self-employed";37;"19";21585;"1";"Q";148,36852;1024,506
"Female";"A";"Medium";"Self-employed";44;"10";13270;"1";"N";118,85101;3619,379
"Male";"C";"Small";"Unemployed";23;"10";2215;"0";"M";162,93247;433,3005
"Male";"A";"Small";"Unemployed";21;"11";19105;"0";"Q";237,67552;500,6463
"Female";"B";"Large";"Employed";69;"3";2000;"0";"Q";123,01993;1112,63
"Male";"D";"Large";"Self-employed";41;"11";18430;"0";"N";118,85101;174,7863
"Female";"E";"Large";"Unemployed";21;"12";16040;"1";"M";178,24431;1051,815
"Female";"A";"Small";"Unemployed";28;"10";17200;"0";"Q";185,13454;347,1932
"Male";"C";"Small";"Employed";18;"13";20305;"0";"U";137,88733;3773,105
"Female";"A";"Large";"Housewife";35;"15";3320;"0";"Q";166,55494;3019,49
"Male";"F";"Small";"Employed";22;"9";21955;"1";"L";45,66982;7248,38
"Male";"D";"Small";"Employed";48;"9";21700;"0";"R";185,85139;3497,887
"Male";"C";"Small";"Housewife";28;"7";3470;"0";"L";71,71656;2333,163
"Male";"A";"Medium";"Employed";30;"13";8550;"0";"N";139,60621;1,862733
"Male";"A";"Small";"Housewife";49;"12";23385;"1";"L";64,53563;114,0337
"Female";"E";"Small";"Self-employed";22;"9";5290;"0";"Q";98,10373;14581,42
"Male";"E";"Small";"Self-employed";20;"7";44660;"0";"Q";213,25565;3018,266
"Female";"A";"Medium";"Self-employed";20;"10";4935;"0";"R";284,13012;814,7751
"Female";"E";"Medium";"Unemployed";27;"13";20400;"0";"Q";171,37294;2501,554
"Female";"D";"Medium";"Unemployed";18;"9";4045;"0";"L";51,41164;238,657
"Male";"B";"Large";"Housewife";29;"12";20510;"0";"R";258,92373;1436,449
"Male";"B";"Medium";"Employed";38;"12";16170;"1";"M";141,03687;373,0332
"Male";"D";"Small";"Self-employed";22;"5";12690;"0";"Q";157,24558;213,6357
"Male";"D";"Small";"Housewife";20;"17";23980;"0";"L";65,3447;242,0793
"Male";"E";"Large";"Self-employed";18;"4";14855;"0";"N";59,84095;2297,658
"Male";"A";"Medium";"Employed";37;"12";42925;"0";"R";275,28226;1436,453
"Female";"D";"Medium";"Employed";47;"11";10850;"1";"R";259,00406;336,886
"Female";"D";"Small";"Employed";27;"8";10540;"0";"P";24,32095;170,337
"Male";"B";"Large";"Retired";61;"17";21960;"1";"Q";206,23028;21,59232
"Male";"A";"Large";"Employed";54;"17";18655;"1";"P";23,21821;288,1228
"Male";"B";"Medium";"Employed";34;"15";25905;"1";"L";38,06772;0,3447651
"Male";"C";"Medium";"Housewife";60;"16";24090;"1";"Q";237,67552;2142,934
"Male";"D";"Medium";"Employed";28;"14";4825;"1";"L";68,90935;106,1907
"Male";"A";"Large";"Housewife";27;"12";7410;"1";"R";270,87401;1198,255
"Male";"B";"Small";"Retired";50;"7";4155;"0";"O";37,74768;30,869
"Male";"F";"Small";"Self-employed";19;"10";19345;"0";"Q";125,94563;1137,34
"Female";"A";"Small";"Employed";25;"10";17030;"1";"R";258,92373;498,3593
"Male";"E";"Medium";"Housewife";18;"10";41610;"1";"Q";222,73537;19087,27
"Female";"B";"Medium";"Housewife";51;"11";7485;"1";"Q";95,69355;368,1594
"Female";"E";"Large";"Employed";24;"16";125060;"0";"N";65,29515;98,50602
"Male";"D";"Medium";"Self-employed";28;"14";19550;"0";"Q";207,14462;628,9602
"Male";"D";"Medium";"Unemployed";38;"8";117650;"1";"Q";139,63728;172,2647
"Male";"E";"Large";"Self-employed";107;"3";21600;"1";"Q";125,94563;3217,012
"Female";"B";"Large";"Housewife";106;"5";28070;"1";"L";76,50537;277,9889
"Female";"B";"Small";"Self-employed";71;"11";13340;"1";"Q";182,36793;84,72608
"Female";"C";"Large";"Housewife";51;"15";7060;"1";"O";36,90717;119,7086
"Male";"B";"Small";"Employed";22;"11";28670;"0";"O";36,90717;2139
"Male";"A";"Small";"Self-employed";22;"14";21740;"0";"R";284,21627;820,1778
"Female";"A";"Small";"Housewife";47;"20";19895;"1";"P";30,37476;452,8365
"Female";"D";"Small";"Self-employed";32;"8";8075;"1";"Q";148,36852;92,89677
"Male";"A";"Large";"Housewife";23;"14";17680;"0";"Q";150,22396;1894,588
"Female";"B";"Small";"Unemployed";18;"5";20265;"0";"O";26,41407;33459,14
"Female";"C";"Large";"Unemployed";43;"15";24965;"1";"R";296,43191;10631,27
"Male";"B";"Large";"Unemployed";47;"11";49275;"0";"U";94,65752;102,6914
"Male";"A";"Small";"Unemployed";27;"10";6455;"0";"Q";114,1467;5649,73
"Male";"B";"Large";"Unemployed";42;"20";9350;"1";"S";37,31536;470,996
"Male";"A";"Medium";"Housewife";35;"13";9175;"1";"R";296,43191;1088,605
"Male";"E";"Large";"Housewife";64;"9";17825;"0";"Q";99,64001;3,295728
"Male";"B";"Large";"Housewife";46;"4";7890;"1";"Q";181,41656;1600,801
"Female";"A";"Medium";"Employed";39;"8";1900;"0";"S";23,95855;112,7018
"Male";"D";"Small";"Unemployed";18;"13";38815;"0";"U";103,9494;337,6774
"Male";"D";"Small";"Unemployed";49;"20";8930;"1";"Q";161,43895;203,2628
"Female";"F";"Small";"Employed";22;"9";7740;"0";"Q";73,18307;42,68461
"Female";"D";"Large";"Self-employed";43;"13";40000;"1";"Q";129,31561;121,8441
"Female";"A";"Large";"Employed";48;"13";6970;"0";"M";216,4916;949,8929
"Female";"A";"Large";"Self-employed";45;"3";9415;"1";"L";99,57982;936,2593
"Female";"A";"Small";"Housewife";29;"9";29355;"0";"P";25,62227;36,91951
"Male";"C";"Medium";"Employed";24;"12";9980;"0";"M";148,99563;253,4134
"Male";"D";"Large";"Employed";30;"11";37035;"0";"N";106,5583;1318,59
"Female";"B";"Small";"Self-employed";46;"16";7780;"0";"R";249,81173;1810,098
"Male";"B";"Small";"Self-employed";24;"3";38310;"0";"Q";222,21513;718,126
"Female";"C";"Large";"Retired";73;"14";21705;"1";"R";259,00406;1619,867
"Female";"A";"Large";"Employed";20;"10";15360;"1";"Q";239,45517;600,1232
"Male";"B";"Large";"Retired";74;"18";25850;"1";"R";240,0004;865,8242
"Male";"D";"Medium";"Employed";32;"17";24990;"1";"L";54,19066;1357,351
"Male";"D";"Small";"Unemployed";27;"18";5845;"0";"Q";126,14019;305,6061
"Female";"B";"Medium";"Housewife";18;"17";26060;"0";"Q";212,42471;62,79499
"Male";"D";"Large";"Housewife";62;"12";113945;"0";"R";258,92373;2037,825
"Male";"A";"Medium";"Self-employed";31;"11";6180;"0";"L";44,16538;90,38494
"Male";"E";"Large";"Self-employed";54;"13";10205;"1";"Q";144,9989;208,6275
"Female";"E";"Medium";"Housewife";33;"7";6265;"1";"O";29,08065;55,94545
"Male";"A";"Medium";"Retired";70;"6";22655;"0";"L";71,71656;847,7616
"Male";"B";"Small";"Housewife";57;"4";7790;"1";"Q";139,20567;947,4173
"Male";"A";"Medium";"Housewife";52;"8";7050;"1";"M";178,24431;1946,118
"Female";"D";"Medium";"Housewife";93;"3";8685;"0";"O";31,49452;12473,01
"Female";"E";"Medium";"Employed";28;"4";8690;"0";"T";31,05764;5788,288
"Female";"D";"Large";"Self-employed";33;"14";19900;"0";"T";17,999;232,1828
"Male";"D";"Small";"Self-employed";46;"16";16505;"1";"R";221,7064;259,4006
"Female";"A";"Small";"Employed";33;"14";22040;"0";"U";99,17167;692,0139
"Male";"D";"Large";"Housewife";25;"17";17065;"0";"L";61,30613;1908,503
"Male";"B";"Small";"Unemployed";53;"9";23515;"0";"Q";141,48966;3384,425
"Male";"A";"Medium";"Employed";42;"4";5485;"1";"Q";168,64996;134,8021
"Male";"A";"Small";"Employed";23;"10";25930;"0";"R";260,36019;1444,263
"Male";"A";"Medium";"Housewife";36;"11";24930;"1";"N";93,38235;1393,315
"Male";"D";"Small";"Employed";41;"18";49975;"1";"Q";70,86106;177,1149
"Female";"B";"Large";"Unemployed";56;"18";7170;"1";"M";162,93247;198,055
"Male";"C";"Medium";"Employed";44;"12";19435;"1";"R";222,71139;7355,732
"Female";"A";"Large";"Employed";56;"15";13720;"1";"Q";212,42471;784,8808
"Female";"A";"Medium";"Self-employed";27;"15";29025;"1";"Q";186,68501;5551,007
"Female";"F";"Small";"Employed";18;"8";35800;"0";"R";282,33448;2128,803
"Male";"A";"Large";"Unemployed";50;"12";14730;"0";"O";36,25444;1600,649
"Male";"C";"Large";"Employed";29;"16";7365;"0";"L";66,69447;3399,158
"Female";"D";"Small";"Unemployed";18;"5";41065;"0";"N";139,60621;2776,7
"Male";"C";"Medium";"Employed";45;"8";10710;"0";"L";100,93123;7113,659
"Male";"F";"Large";"Self-employed";47;"10";17280;"1";"Q";149,99781;575,0328
"Female";"D";"Small";"Self-employed";21;"20";35645;"1";"N";106,5583;170,3578
"Female";"B";"Medium";"Unemployed";43;"2";10760;"1";"S";23,10512;866,2919
"Female";"E";"Small";"Employed";22;"10";24815;"0";"Q";129,31561;48,90099
"Male";"C";"Medium";"Unemployed";48;"11";2995;"0";"R";259,00406;1333,622
"Male";"E";"Medium";"Self-employed";32;"17";33560;"0";"Q";132,79227;1261,192
"Male";"A";"Medium";"Employed";34;"11";8905;"0";"T";56,0431;506,2726
"Male";"B";"Small";"Employed";22;"20";27235;"0";"Q";185,13454;341,2214
"Female";"A";"Medium";"Employed";19;"11";27965;"0";"U";137,88733;3035,308
"Female";"C";"Small";"Housewife";19;"6";25500;"0";"L";49,63298;4437,507
"Male";"D";"Medium";"Self-employed";20;"10";5205;"0";"L";62,72127;217,6869
"Female";"B";"Large";"Retired";62;"16";4855;"1";"Q";139,20567;58,02552
"Female";"D";"Small";"Employed";38;"17";26490;"0";"Q";126,14019;1019,586
"Male";"E";"Medium";"Unemployed";45;"17";25915;"1";"R";218,98323;460,8195
"Female";"E";"Large";"Housewife";43;"13";20415;"0";"R";291,31949;267,1095
"Male";"A";"Small";"Employed";19;"14";39530;"0";"Q";181,41656;81,56924
"Female";"A";"Medium";"Unemployed";30;"14";42630;"0";"R";248,51212;2087,942
"Male";"A";"Medium";"Employed";24;"4";49050;"1";"R";256,64059;549,582
"Male";"D";"Medium";"Housewife";43;"12";23895;"0";"P";22,75483;19708,75
"Female";"F";"Small";"Employed";27;"10";103725;"0";"L";66,94555;2702,063
"Male";"C";"Small";"Employed";22;"8";25255;"0";"Q";150,22396;2179,317
"Male";"E";"Medium";"Unemployed";122;"18";14290;"1";"R";251,43285;234,5054
"Female";"F";"Small";"Housewife";27;"10";7535;"0";"Q";222,73537;1028,369
"Female";"D";"Small";"Unemployed";24;"19";17270;"0";"L";120,77937;2646,648
"Male";"F";"Small";"Employed";21;"15";6140;"0";"R";251,43285;871,7759
"Male";"B";"Small";"Employed";19;"10";6780;"0";"U";125,13205;5070,702
"Male";"B";"Large";"Employed";31;"14";2695;"1";"L";60,91112;219,4299
"Male";"A";"Large";"Housewife";29;"10";9400;"0";"Q";181,41656;1822,112
"Male";"D";"Small";"Employed";79;"13";19585;"0";"R";223,34756;384,8861
"Male";"E";"Small";"Employed";35;"2";5000;"0";"M";222,69298;737,1537
"Male";"C";"Small";"Housewife";24;"13";127315;"1";"L";71,78834;244,6932
"Female";"A";"Large";"Self-employed";45;"16";19555;"1";"M";162,66648;833,7065
"Female";"E";"Small";"Unemployed";25;"13";20355;"0";"N";93,38235;1112,099
"Male";"A";"Small";"Employed";29;"17";29025;"0";"R";240,0004;608,6024
"Male";"B";"Medium";"Employed";29;"9";15365;"0";"Q";77,73739;718,1503
"Male";"B";"Medium";"Unemployed";23;"15";9495;"0";"P";20,86448;5925,164
"Female";"A";"Small";"Housewife";31;"9";10060;"1";"U";137,88733;3954,911
"Male";"B";"Large";"Employed";24;"9";7045;"0";"M";201,65691;1016,038
"Male";"A";"Medium";"Housewife";49;"4";21120;"0";"Q";160,34357;1401,268
"Male";"C";"Large";"Housewife";39;"6";28840;"0";"Q";157,24558;1481,593
"Female";"B";"Small";"Unemployed";52;"11";12090;"1";"L";99,57982;14037,74
"Male";"A";"Medium";"Employed";83;"9";23040;"0";"T";31,05764;989,5088
"Male";"A";"Small";"Unemployed";18;"19";29265;"0";"O";34,81202;854,6087
"Male";"F";"Large";"Unemployed";32;"13";7830;"1";"N";109,63189;584,1429
"Male";"A";"Medium";"Employed";43;"10";1880;"0";"M";102,81888;730,4906
"Male";"C";"Medium";"Unemployed";45;"8";11080;"1";"R";222,71139;677,1359
"Male";"C";"Medium";"Employed";27;"12";14260;"0";"R";248,51212;379,1995
"Male";"A";"Large";"Housewife";40;"16";4365;"1";"M";148,99563;284,6033
"Male";"D";"Large";"Employed";31;"10";4435;"0";"R";232,90298;568,3269
"Female";"B";"Small";"Employed";27;"16";15640;"1";"Q";166,55494;1763,631
"Male";"D";"Small";"Housewife";39;"15";18685;"0";"L";63,15287;208,392
"Female";"F";"Large";"Employed";51;"15";22100;"0";"T";28,51185;598,9778
"Male";"B";"Medium";"Self-employed";21;"8";17180;"0";"M";201,65691;627,3669
"Female";"B";"Medium";"Employed";86;"11";11870;"0";"U";121,58702;1266,948
"Male";"D";"Large";"Self-employed";19;"14";49845;"0";"Q";166,55494;6649,952
"Male";"A";"Small";"Housewife";28;"18";8360;"0";"R";253,61989;126,1496
"Female";"C";"Medium";"Housewife";57;"8";6005;"0";"M";94,36462;322,5505
"Male";"A";"Large";"Housewife";27;"9";14950;"0";"Q";129,31561;22,74842
"Female";"F";"Large";"Self-employed";32;"14";28075;"1";"T";19,81848;4132,371
"Female";"B";"Small";"Unemployed";21;"9";10030;"0";"R";291,31949;1356,946
"Male";"E";"Large";"Employed";30;"5";7805;"0";"T";30,7932;842,1416
"Male";"A";"Small";"Unemployed";20;"8";19780;"0";"U";61,79476;16320,64
"Male";"B";"Large";"Retired";61;"2";4090;"1";"L";120,77937;675,8766
"Male";"B";"Medium";"Employed";25;"16";29030;"0";"L";51,09148;1771,611
"Male";"A";"Small";"Unemployed";28;"5";8800;"0";"U";46,84863;2164,495
"Male";"B";"Medium";"Unemployed";29;"19";7250;"0";"L";61,69064;1349,559
"Female";"E";"Small";"Unemployed";103;"19";15675;"1";"L";66,12046;999,1582
"Male";"A";"Medium";"Employed";18;"17";35945;"0";"U";94,65752;1591,946
"Female";"B";"Large";"Self-employed";50;"19";21775;"1";"R";238,24041;4242,011
"Male";"D";"Medium";"Housewife";43;"20";2530;"1";"T";27,50305;991,3132
"Male";"C";"Small";"Employed";37;"14";24590;"1";"R";272,96699;16,44376
"Female";"B";"Medium";"Self-employed";31;"6";26640;"0";"Q";174,64452;44,26605
"Female";"B";"Medium";"Employed";44;"3";24450;"1";"L";63,15287;116,5656
"Female";"B";"Medium";"Self-employed";39;"16";25065;"0";"R";180,08313;3824,529
"Male";"A";"Small";"Self-employed";61;"15";21045;"1";"L";44,16538;1843,682
"Female";"F";"Medium";"Housewife";57;"8";21420;"1";"Q";169,78856;933,7445
"Female";"E";"Large";"Self-employed";62;"10";11950;"0";"Q";139,63728;179,258
"Male";"B";"Large";"Self-employed";68;"5";9505;"1";"R";293,55604;1674,97
"Female";"A";"Large";"Self-employed";29;"12";25640;"0";"Q";181,41656;66,33939
"Male";"B";"Medium";"Employed";19;"11";23900;"0";"Q";132,79227;122,5824
"Female";"A";"Large";"Housewife";73;"12";18890;"1";"Q";237,67552;296,4676
"Female";"C";"Large";"Unemployed";24;"1";8775;"0";"L";56,70112;111,4531
"Male";"D";"Large";"Employed";54;"11";13970;"1";"Q";185,13454;3190,063
"Female";"D";"Medium";"Self-employed";24;"5";39195;"0";"Q";136,1308;541,0379
"Female";"D";"Medium";"Employed";18;"10";21495;"0";"Q";171,37294;80,46404
"Female";"D";"Medium";"Employed";25;"15";124770;"0";"Q";148,56121;17647,58
"Male";"E";"Large";"Employed";21;"16";101910;"0";"N";94,29604;10,19425
"Male";"B";"Small";"Self-employed";66;"8";24940;"0";"Q";148,40185;3070,675
"Female";"A";"Large";"Self-employed";54;"12";17135;"1";"L";49,53391;1376,531
"Male";"A";"Medium";"Housewife";35;"13";15470;"1";"R";238,24041;597,7989
"Male";"B";"Medium";"Unemployed";24;"8";3985;"1";"T";30,7932;417,2744
"Male";"D";"Small";"Housewife";36;"14";6775;"1";"T";30,79695;380,1082
"Female";"E";"Small";"Unemployed";25;"9";6485;"1";"Q";239,45517;4556,196
"Female";"B";"Medium";"Unemployed";47;"16";7195;"0";"Q";129,85524;271,8378
"Female";"D";"Small";"Housewife";29;"7";15335;"1";"L";54,19066;301,1229
"Male";"D";"Small";"Unemployed";25;"16";7405;"0";"R";275,28226;374,8976
"Female";"F";"Medium";"Housewife";51;"12";4540;"1";"R";238,24041;1130,929
"Male";"A";"Large";"Self-employed";32;"13";27125;"1";"Q";91,45292;1254,822
"Female";"A";"Medium";"Housewife";22;"11";15365;"0";"R";276,9455;976,3917
